"17:22","Karin Gaardsted (S):","Tak. Vi har jo hørt ordføreren flere gange i dag omtale, at der er en stor tilslutning til rigsfællesskabet på Færøerne, og det synes jeg er rigtig dejligt at høre. Vil ordføreren folde det lidt ud – altså, hvad er det, ordføreren bygger det på? LINEBREAK ","45"
"18:37","Roger Matthisen (ALT):","I relation til om bloktilskuddet ophører, straks man giver sig i kast med at tale forfatning, vil jeg sige, at ja, det er også Alternativets holdning, at de to ting ikke er bundet op på hinanden. Vi har ikke diskuteret internt, hvor lang tid et bloktilskud eventuelt skulle fortsætte efter en selvstændighed. LINEBREAK ","52"
"18:38","Roger Matthisen (ALT):","Tak for spørgsmålet. Igen vil jeg sige, at det var min personlige holdning i forhold til vores gøren og laden over for Grønland og Dansk Vestindien. Så jeg tror ikke, at ordet kompensation som sådan står i selvstyreloven eller andre steder. LINEBREAK ","41"
"19:53","Søren Egge Rasmussen (EL):","Nu nævnte ordføreren, at han ser frem til teknologineutrale udbud. Hvis vi ser på de priser, vi har nu, vil et teknologineutralt udbud i år eller næste år medføre, at landvind vinder. Er ordføreren glad for, at vi får flere landvindmøller stillet op i Danmark? LINEBREAK ","45"
"19:56","Mikkel Dencker (DF):","Jamen energiprodukter er jo noget, som man køber, sælger og handler med. Det er en naturressource, som vi har, og som vi til dels bruger selv og til dels eksporterer. Men det, jeg især glædede mig over, var, at der stadig væk var gode rammevilkår for dansk produktion og dermed danske arbejdspladser i Nordsøen. LINEBREAK ","54"
"20:23","Carsten Bach (LA):","Jeg har to ting. Først vil jeg sige, at jeg er meget glad for, at fru Ida Auken er kommet sig over sin klimadepression. Det er jeg virkelig glad for. Så kunne jeg også godt tænke mig at høre, om ikke fru Ida Auken er enig med hr. Jens Joel i, at fremtidens udbud med vedvarende energi skal foregå teknologineutralt. LINEBREAK ","60"
"20:36","Carsten Bach (LA):","Det er fuldstændig korrekt. Jeg tror måske, at jeg i min ordførertale glemte at trække vejret ved et punktum, og at det måske var derfor, at det kom til at fremstå som en sammenhæng – for det kan jeg sådan set give spørgeren fuldstændig ret i at der ikke er. LINEBREAK ","50"
"21:29","Thomas Danielsen (V):","Tak for det, formand. B 93 handler om synliggørelse af CO2-udledning fra bæredygtig biomasse i fjernvarmeforsyningen. Venstre støtter ikke Enhedslistens forslag, der pålægger værkerne de her særlige bureaukratiske regler. Vi ønsker at følge vejledningen fra FN's klimapanel, og vi er sådan set stolte af brancheraftalen, der sikrer, at brugen af bæredygtig biomasse fører til reelle og dokumenterede drivhusgasreduktioner. LINEBREAK ","58"
"21:45","Kaare Dybvad (S):","Tak til ministeren for redegørelsen. Jeg vil bare lige være sikker på, at jeg opfattede det fuldstændig korrekt, at det, som ministeren sagde, var, at den mulighed for at sælge til en pris, der er 15 pct. lavere, reelt set vil blive afskaffet med den skatteaftale, der er lavet nu. Er det rigtigt forstået? LINEBREAK ","54"
"21:54","Skatteministeren (Karsten Lauritzen):","Jeg redegør her for, hvad reglerne er, og jeg skal hjertens gerne redegøre yderligere for det i udvalgsbehandlingen i skriftlige spørgsmål til beslutningsforslaget. Men efter min opfattelse, så ja, en del af den debat, der har været om forældrekøbslejlighed, er ikke foregået på et korrekt fagligt grundlag. LINEBREAK ","47"
"22:32","Roger Matthisen (ALT):","Enig. Ordføreren mener, at der efter sommerferien 2017 kan stå 50 boliger klar. Det er jeg enig i. Boligerne bliver bygget i bæredygtige materialer osv., men man kan jo sagtens finde ud af en plan, så vi kan sætte mere gang i byggeriet. Det er jo et meget nemt skalerbart projekt, de har etableret. LINEBREAK ","54"
"22:48","Søren Egge Rasmussen (EL):","Jeg ser ikke noget problem i, at man prøver at vurdere de naturværdier, der er på en potentiel byggegrund, og bliver klogere og så ser på, hvordan man kan omprioritere og lægge de kvadratmeter et andet sted. Det ser jeg sådan set ikke noget problem i. LINEBREAK ","46"
