"16:55","Søren Søndergaard (EL):","Hvis Enhedslisten på noget tidspunkt noget sted har fremlagt, at det var ligegyldigt, om læger, der arbejdede med patienter på danske sygehuse, talte dansk, så trænger jeg til at få min viden genopfrisket, for det er jeg ikke bekendt med. LINEBREAK ","40"
"18:22","Torsten Gejl (ALT):","Tag f.eks. data fra Washington State Health Youth Survey, hvor de har spurgt 230.000 studenter og på den måde undersøgt, om de studerende er begyndt at indtage mere cannabis, efter at der blev en legalisering og afkriminalisering. Og det er de ikke. Hvordan kan ordføreren så frygte, at flere vil bruge det? LINEBREAK ","52"
"18:22","Flemming Møller Mortensen (S):","Der er rigtig mange diskussioner med Alternativet omkring forskning og forskningsresultater og forskningsregimer. Nu er der en ordfører her, der hiver ét studie frem og så står og siger, at det er sandheden. Det plejer at være det stik modsatte, Alternativet taler for. LINEBREAK ","43"
"18:24","May-Britt Kattrup (LA):","Det var sådan set slet ikke spørgsmålet, for det har slet ikke noget med ministeren at gøre. Det har noget at gøre med de konsekvenser, som ordføreren står og fremfører, så kan ordføreren bare bekræfte, at det er sket under det nuværende forbud, og om forbuddet så har en virkning. LINEBREAK ","50"
"18:37","Rasmus Nordqvist (ALT):","Hvis man henvender sig hos en kriminel for at købe noget cannabis, får man ofte lige tilbudt noget, der er billigere: piller osv., som også er rigtig farlige. Tror ordføreren ikke, at det vil mindske den kontakt til de hårde stoffer, hvis det er, man eksempelvis kan lave hjemmedyrket cannabis? LINEBREAK ","50"
"18:38","Liselott Blixt (DF):","Dansk Folkeparti ønsker ikke flere euforiserende stoffer. Havde alkohol været forbudt i dag, og Alternativet havde foreslået, at vi skulle lovliggøre det, så havde det også været et nej. Vi skal ikke have flere euforiserende stoffer uanset hvad, og så er det lige meget, hvad man skønner, eller om man spørger til det ene eller andet. Vi ønsker det ikke. LINEBREAK ","60"
"19:24","Torsten Gejl (ALT):","Det har jeg fuld respekt for. Selvfølgelig må det være sådan, og jeg er ked af, hvis jeg fik udtrykt det på en anden måde. Men jeg glæder mig til at diskutere videre med spørgeren om, hvordan vi finder en god dansk model. LINEBREAK ","43"
"19:39","Carl Holst (V):","Jeg synes, at det problem, som jeg nævnte i min ordførertale, om uensartede regler, hvor nogle kommuner har en anden begunstigelse end andre kommuner, afhængigt af om de har haft regler før eller efter 2007, er et problem. Nu får vi ensartede regler, og så bliver det problem løst. LINEBREAK ","49"
"19:53","Villum Christensen (LA):","Vi taler altså om flere hundrede millioner kroner, der bliver kradset ind til parkeringsformål, og vi ved, at der ikke bliver investeret i parkering svarende til det beløb. Altså er der også en overfinansiering, og det er ikke rimeligt, at nogle kommuner bruger bilisternes penge til alt muligt andet. LINEBREAK ","49"
"20:18","Økonomi- og indenrigsministeren (Simon Emil Ammitzbøll-Bille):","Jeg vil i hvert fald gerne se på det, der er lavet aftaler om, lavet kontrakter med firmaer om at lave. Og hvor stort man så kan gøre det, er jeg sådan set villig til at diskutere med Folketingets partier. LINEBREAK ","40"
"20:28","Karen J. Klint (S):","Jeg er jo ikke uenig i, at vi har en interesse i, at mindretallet skal kunne komme til orde og også kan gennemtrumfe nogle ting. Men det er så bare der, mit svar er: Jeg synes også, at to ud af seks er et mindretal. LINEBREAK ","45"
"20:38","Susanne Eilersen (DF):","Det bliver jeg nødt til at sige at jeg ikke har, for jeg sidder ikke selv i udvalget, men har fået overdraget den her sag. Så det vil jeg helst ikke komme nærmere ind på. Det er jeg simpelt hen ikke bekendt med. LINEBREAK ","43"
"20:46","Pelle Dragsted (EL):","Så der har ikke været drøftelser, heller ikke uden for formelle statsrevisormøder, mellem ordførerne, f.eks. statsrevisorer fra andre ledende partier i Folketinget, om, at der var brug for nye regler på grund af en ny sammensætning af statsrevisorerne efter den nye samlingen? LINEBREAK ","42"
"21:12","Kirsten Normann Andersen (SF):","Beklager, men jeg er heller ikke i stand til at give en begrundelse for noget som helst. Det her er en SF-holdning, og jeg tror måske i virkeligheden, at der er noget konsensus, der ligger til grund for forslaget, som det ligger lige nu. LINEBREAK ","44"
"21:13","Kirsten Normann Andersen (SF):","Beklager, det er jeg simpelt hen ikke i stand til. Jeg har prøvet at udtrykke min store respekt for Statsrevisorerne, og jeg synes, at institutionen, som den ser ud i dag, virker fornuftig, og det er også derfor, at vi stemmer nej til forslaget, som det ligger lige nu. LINEBREAK ","49"
